MSKU Recipe Name,CSKU Name,CSKU Code,Ingredient Category,Gross Qty,UoM,MSKU Code,Characteristics
FV0333A - Tuscan Shrimp [DE],"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,85,grams,REC-013835-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,21.9,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,15.91,grams,REC-013835-4-003,VEGETARIAN
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,7.72,grams,REC-013835-4-003,
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,6.57,grams,REC-013835-4-003,
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,7.12,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Gum, Xanthan /Gummi, Xanthan",DRY-00-139153-5,DRY,0.08,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,47.58,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Kale, Shredded 5mm /Grünkohl, geschreddert, 5 mm",PHF-00-139203-3,PHF,26.16,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,3.86,grams,REC-013835-4-003,
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,13.69,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,14.71,grams,REC-013835-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,13.47,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],FA-DE Prawns 21/25 /Garnelen 21/25 - IQF,PTN-00-139321-1,PTN,138.92,grams,REC-013835-4-003,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Basil, Dried /Gewürz, Basilikum, getrocknet",SPI-00-139331-5,SPI,0.5,grams,REC-013835-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.27,grams,REC-013835-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Cayenne Pepper /Gewürz, Cayennepfeffer",SPI-00-139339-5,SPI,0.08,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.17,grams,REC-013835-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.5,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.31,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Minced Garlic, Toasted, Dry /Gewürz, gehackter Knoblauch, geröstet, trocken",SPI-00-139367-5,SPI,0.42,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.33,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.04,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Rosemary, Powder /Gewürz, Rosmarin, Pulver",SPI-00-139376-5,SPI,0.33,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.32,grams,REC-013835-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.07,grams,REC-013835-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Stock Concentrate, Mirepoix /Stammkonzentrat, Mirepoix",PRO-00-139287-5,PRO,0.8,grams,REC-013835-4-003,"VEGAN,VEGETARIAN"
FV0333A - Tuscan Shrimp [DKSE],FA-DE Water / Wasser,OTH-00-144038-5,OTH,16.23,grams,REC-013835-4-003,
FV0333A - Tuscan Shrimp [DKSE],"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,85,grams,REC-013835-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,9,grams,REC-013840-4-002,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,15.52,grams,REC-013840-4-002,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,3,grams,REC-013840-4-002,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Chicken, Breast, B/S - 160g/Hähnchen, Brust, B/S – 160 g",PTN-00-139317-3,PTN,160,grams,REC-013840-4-002,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.43,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.05,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,8.29,grams,REC-013840-4-002,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],FA-DE Heavy Cream 35% /Sahne 35%,DAI-00-148167-3,DAI,3.1,grams,REC-013840-4-002,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Leek, Diced 5mm /Lauch, gewürfelt, 5 mm",PHF-00-139204-3,PHF,12.22,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,6.21,grams,REC-013840-4-002,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.77,grams,REC-013840-4-002,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,3.01,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Potatoes, Diced 10mm /Kartoffeln, gewürfelt, 10 mm",PHF-00-139219-3,PHF,113.96,grams,REC-013840-4-002,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,12.73,grams,REC-013840-4-002,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.29,grams,REC-013840-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.23,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Spice, Italian Seasoning /Gewürze, italienische Gewürze",SPI-00-139359-5,SPI,0.36,grams,REC-013840-4-002,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.12,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,2.83,grams,REC-013840-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Sweetcorn Supersweet Kernels, IQF /Zuckermais-Supersüßkörner, IQF",PHF-00-139236-1,PHF,64.2,grams,REC-013840-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],FA-DE Water / Wasser,OTH-00-144038-5,OTH,160,grams,REC-013840-4-002,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,83.25,grams,REC-013840-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,9,grams,REC-013840-4-004,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,15.52,grams,REC-013840-4-004,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,3,grams,REC-013840-4-004,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Chicken, Breast, B/S - 160g/Hähnchen, Brust, B/S – 160 g",PTN-00-139317-3,PTN,160,grams,REC-013840-4-004,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.43,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,3.05,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,8.29,grams,REC-013840-4-004,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],FA-DE Heavy Cream 35% /Sahne 35%,DAI-00-148167-3,DAI,3.1,grams,REC-013840-4-004,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Leek, Diced 5mm /Lauch, gewürfelt, 5 mm",PHF-00-139204-3,PHF,12.22,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,6.21,grams,REC-013840-4-004,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8.77,grams,REC-013840-4-004,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,3.01,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Potatoes, Diced 10mm /Kartoffeln, gewürfelt, 10 mm",PHF-00-139219-3,PHF,113.96,grams,REC-013840-4-004,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,12.73,grams,REC-013840-4-004,VEGETARIAN
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.29,grams,REC-013840-4-004,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.23,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Spice, Italian Seasoning /Gewürze, italienische Gewürze",SPI-00-139359-5,SPI,0.36,grams,REC-013840-4-004,"VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.12,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,2.83,grams,REC-013840-4-004,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Sweetcorn Supersweet Kernels, IQF /Zuckermais-Supersüßkörner, IQF",PHF-00-139236-1,PHF,64.2,grams,REC-013840-4-004,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0426A - Potato Leek Mash & Grilled Chicken [DE],FA-DE Water / Wasser,OTH-00-144038-5,OTH,160,grams,REC-013840-4-004,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,83.25,grams,REC-013840-4-004,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,18.52,grams,REC-013852-4-003,VEGETARIAN
FV0472A - Indian Butter Chicken [BNL],"FA-DE Cauliflower, Riced, IQF /Blumenkohl, Reis, IQF",PHF-00-139233-1,PHF,135.26,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Chicken Breast, Chunked, Boneless Skinless /Hähnchenbrust, in Stücken, ohne Knochen und ohne Haut",PTN-00-139314-3,PTN,128.29,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,PHF,7.27,grams,REC-013852-4-003,"VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,4,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,15.02,grams,REC-013852-4-003,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Ginger, IQF, Diced 4 mm /Ingwer, IQF, gewürfelt 4 mm",PHF-00-139238-1,PHF,4.61,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,32.8,grams,REC-013852-4-003,"VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Juice, Lime /Saft, Limette",PRO-00-139268-5,PRO,1.09,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,20.91,grams,REC-013852-4-003,"VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,7.06,grams,REC-013852-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,15.44,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.21,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.32,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Cinnamon Ground /Gewürz, gemahlener Zimt",SPI-00-139341-5,SPI,0.18,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Cloves Ground /Gewürze, gemahlene Nelken",SPI-00-139342-5,SPI,0.09,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Coriander Ground /Gewürz, gemahlener Koriander",SPI-00-139386-5,SPI,0.56,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,1.36,grams,REC-013852-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0472A - Indian Butter Chicken [BNL],"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,0.04,grams,REC-013852-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
