Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FV0243A - [BNL] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-004,R,1,portions,Green beans - Roasted Green Beans w/ Roasted Garlic - Less Oil,S,,70,grams,,SUB-013529-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
green beans = 70g

NET WEIGHT = 400 g",,,0.68735,,,,,,,0.15432,3.59232,0.22452,PCK-00-151923-5,2nd,

FV0243A - [DE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-005,R,1,portions,Vegan Onion Risotto,S,,160,grams,,SUB-013655-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN:
risotto = 160g 
portobellos = 50g
mushrooms = 80g
marsala sauce = 40g",SCHWEFELDIOXIDE UND SULFITE,,0.86973,,,,,,,0.35274,6.4892,0.40558,PCK-00-151923-5,Main,
FV0243A - [DE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-005,R,1,portions,Roasted Portobellos - Marsala,S,,50,grams,,SUB-013792-4-001,OVEN / BLAST CHILLER,,,,0.70043,,,,,,,0.11023,2.51804,0.15738,PCK-00-151923-5,Main,
FV0243A - [DE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-005,R,1,portions,Roasted Mushrooms - Sliced - Less Oil,S,,80,grams,,SUB-013800-4-001,OVEN / BLAST CHILLER,,,,0.77421,,,,,,,0.17637,3.6449,0.22781,PCK-00-151923-5,Main,
FV0243A - [DE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-005,R,1,portions,Sauce - Vegan Marsala Sauce,S,,40,grams,,SUB-013829-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SELLERIE",,0.7682,,,,,,,0.08818,1.83671,0.11479,PCK-00-151923-5,Main,
FV0243A - [DE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-005,R,1,portions,Green beans - Roasted Green Beans w/ Roasted Garlic - Less Oil,S,,70,grams,,SUB-013529-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
green beans = 70g

NET WEIGHT = 400 g",,,0.68735,,,,,,,0.15432,3.59232,0.22452,PCK-00-151923-5,2nd,

FV0243A - [DK/SE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-003,R,1,portions,Vegan Onion Risotto,S,,160,grams,,SUB-013655-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN:
risotto = 160g 
portobellos = 50g
mushrooms = 80g
marsala sauce = 40g",SCHWEFELDIOXIDE UND SULFITE,,0.86973,,,,,,,0.35274,6.4892,0.40558,PCK-00-151923-5,Main,
FV0243A - [DK/SE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-003,R,1,portions,Roasted Portobellos - Marsala,S,,50,grams,,SUB-013792-4-001,OVEN / BLAST CHILLER,,,,0.70043,,,,,,,0.11023,2.51804,0.15738,PCK-00-151923-5,Main,
FV0243A - [DK/SE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-003,R,1,portions,Roasted Mushrooms - Sliced - Less Oil,S,,80,grams,,SUB-013800-4-001,OVEN / BLAST CHILLER,,,,0.77421,,,,,,,0.17637,3.6449,0.22781,PCK-00-151923-5,Main,
FV0243A - [DK/SE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-003,R,1,portions,Sauce - Vegan Marsala Sauce,S,,40,grams,,SUB-013829-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SELLERIE",,0.7682,,,,,,,0.08818,1.83671,0.11479,PCK-00-151923-5,Main,
FV0243A - [DK/SE] - Vegan risotto and mushrooms in red wine sauce,REC-013830-4-003,R,1,portions,Green beans - Roasted Green Beans w/ Roasted Garlic - Less Oil,S,,70,grams,,SUB-013529-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
green beans = 70g

NET WEIGHT = 400 g",,,0.68735,,,,,,,0.15432,3.59232,0.22452,PCK-00-151923-5,2nd,

FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Ground beef - Red Wine & Garlic Beef Ragu,S,,130,grams,,SUB-013683-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"

(peppers and spinach can be combined for plating)
***PLATING INSTRUCTIONS***
(From the bottom to the top)

3 Compartment

MAIN COMPARTMENT
130g = beef ragu
40g = garlic spinach
20g = peppers
30g = roasted grape tomatoes
15g = herbed feta


Net Weight : 373g",SCHWEFELDIOXIDE UND SULFITE,,0.75362,,,,,,,0.2866,6.08476,0.3803,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Spinach - Garlic Spinach - Frzn Spinach - less garlic,S,,40,grams,,SUB-013415-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.80664,,,,,,,0.08818,1.74917,0.10932,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,"Red peppers - Roasted diced ¼"" red bell peppers",S,,20,grams,,SUB-013372-4-001,OVEN / BLAST CHILLER,,,,0.69039,,,,,,,0.04409,1.02185,0.06387,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Tomatoes - Roasted cherry tomatoes,S,,30,grams,,SUB-013627-4-001,OVEN / BLAST CHILLER,,,,0.8416,,,,,,,0.06614,1.25739,0.07859,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Herbed feta,S,,15,grams,,SUB-013684-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.994,,,,,,,0.03307,0.5323,0.03327,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Zucchini - Garlic Roasted Zucchini,S,,85,grams,,SUB-013632-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
85g = zucchini  
8 g = oregano tomato butter",,,0.6565,,,,,,,0.18739,4.56706,0.28544,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Compound butter - Oregano-Tomato,S,,8,grams,,SUB-013634-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9468,,,,,,,0.01764,0.29805,0.01863,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [BNL],REC-013943-4-005,R,1,portions,Sauce - Yia Yia's Creamy Greek Sauce - sour cream,S,,40,grams,,SUB-013685-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g = creamy greek sauce in cup",MILCH (EINSCHLIESSLICH LAKTOSE),,0.96881,1,CUP,Cup,,,,0.08818,1.45638,0.09102,PCK-00-151924-5,3rd,

FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Ground beef - Red Wine & Garlic Beef Ragu,S,,130,grams,,SUB-013683-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"

(peppers and spinach can be combined for plating)
***PLATING INSTRUCTIONS***
(From the bottom to the top)

3 Compartment

MAIN COMPARTMENT
130g = beef ragu
40g = garlic spinach
20g = peppers
30g = roasted grape tomatoes
15g = herbed feta


Net Weight : 373g",SCHWEFELDIOXIDE UND SULFITE,,0.75362,,,,,,,0.2866,6.08476,0.3803,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Spinach - Garlic Spinach - Frzn Spinach - less garlic,S,,40,grams,,SUB-013415-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.80664,,,,,,,0.08818,1.74917,0.10932,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,"Red peppers - Roasted diced ¼"" red bell peppers",S,,20,grams,,SUB-013372-4-001,OVEN / BLAST CHILLER,,,,0.69039,,,,,,,0.04409,1.02185,0.06387,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Tomatoes - Roasted cherry tomatoes,S,,30,grams,,SUB-013627-4-001,OVEN / BLAST CHILLER,,,,0.8416,,,,,,,0.06614,1.25739,0.07859,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Herbed feta,S,,15,grams,,SUB-013684-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.994,,,,,,,0.03307,0.5323,0.03327,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Zucchini - Garlic Roasted Zucchini,S,,85,grams,,SUB-013632-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
85g = zucchini  
8 g = oregano tomato butter",,,0.6565,,,,,,,0.18739,4.56706,0.28544,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Compound butter - Oregano-Tomato,S,,8,grams,,SUB-013634-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9468,,,,,,,0.01764,0.29805,0.01863,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [DE],REC-013943-4-004,R,1,portions,Sauce - Yia Yia's Creamy Greek Sauce - sour cream,S,,40,grams,,SUB-013685-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g = creamy greek sauce in cup",MILCH (EINSCHLIESSLICH LAKTOSE),,0.96881,1,CUP,Cup,,,,0.08818,1.45638,0.09102,PCK-00-151924-5,3rd,

FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Ground beef - Red Wine & Garlic Beef Ragu,S,,130,grams,,SUB-013683-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"

(peppers and spinach can be combined for plating)
***PLATING INSTRUCTIONS***
(From the bottom to the top)

3 Compartment

MAIN COMPARTMENT
130g = beef ragu
40g = garlic spinach
20g = peppers
30g = roasted grape tomatoes
15g = herbed feta


Net Weight : 373g",SCHWEFELDIOXIDE UND SULFITE,,0.75362,,,,,,,0.2866,6.08476,0.3803,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Spinach - Garlic Spinach - Frzn Spinach - less garlic,S,,40,grams,,SUB-013415-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.80664,,,,,,,0.08818,1.74917,0.10932,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,"Red peppers - Roasted diced ¼"" red bell peppers",S,,20,grams,,SUB-013372-4-001,OVEN / BLAST CHILLER,,,,0.69039,,,,,,,0.04409,1.02185,0.06387,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Tomatoes - Roasted cherry tomatoes,S,,30,grams,,SUB-013627-4-001,OVEN / BLAST CHILLER,,,,0.8416,,,,,,,0.06614,1.25739,0.07859,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Herbed feta,S,,15,grams,,SUB-013684-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.994,,,,,,,0.03307,0.5323,0.03327,PCK-00-151924-5,Main,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Zucchini - Garlic Roasted Zucchini,S,,85,grams,,SUB-013632-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
85g = zucchini  
8 g = oregano tomato butter",,,0.6565,,,,,,,0.18739,4.56706,0.28544,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Compound butter - Oregano-Tomato,S,,8,grams,,SUB-013634-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9468,,,,,,,0.01764,0.29805,0.01863,PCK-00-151924-5,2nd,
FV0257A - Greek style ground beef and feta [DKSE],REC-013943-4-003,R,1,portions,Sauce - Yia Yia's Creamy Greek Sauce - sour cream,S,,40,grams,,SUB-013685-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g = creamy greek sauce in cup",MILCH (EINSCHLIESSLICH LAKTOSE),,0.96881,1,CUP,Cup,,,,0.08818,1.45638,0.09102,PCK-00-151924-5,3rd,

FV0281A - Baja Salmon [BNL],REC-014197-4-006,R,1,portions,Mexican Cauliflower Rice,S,,120,grams,,SUB-014051-4-001,OVEN,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
120g cauliflower rice
1 ea salmon
12g butter",,,0.70768,1,SCOOP,grey,NATURAL,,,0.26455,5.98132,0.37383,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [BNL],REC-014197-4-006,R,1,portions,Salmon - BAJA Salmon - Batch,S,,1,each,,SUB-014053-4-001,THAW / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE",,0.7335,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.77082,0.36068,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [BNL],REC-014197-4-006,R,1,portions,Compound butter - Chili-Garlic Butter - master batch,S,,12,grams,,SUB-014054-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.91103,1,SCOOP,silver #110,LEVEL,,,0.02646,0.46462,0.02904,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [BNL],REC-014197-4-006,R,1,portions,Broccoli - S&P Broccoli FLORETS - less salt,S,,85,grams,,SUB-013822-4-001,HAND MIX,"2ND COMPARTMENT
85g broccoli florets",,,0.69966,1,SCOOP,grey,LEVEL,,,0.18739,4.28538,0.26784,PCK-00-151924-5,2nd,
FV0281A - Baja Salmon [BNL],REC-014197-4-006,R,1,portions,Sauce - Cilantro Sour Cream,S,,40,grams,,SUB-013701-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g sauce Cupped

Total weight = 377g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.8912,1,CUP,Cup,,,,0.08818,1.58321,0.09895,PCK-00-151924-5,3rd,

FV0281A - Baja Salmon [DE],REC-014197-4-004,R,1,portions,Mexican Cauliflower Rice,S,,120,grams,,SUB-014051-4-001,OVEN,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
120g cauliflower rice
1 ea salmon
12g butter",,,0.70768,1,SCOOP,grey,NATURAL,,,0.26455,5.98132,0.37383,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DE],REC-014197-4-004,R,1,portions,Salmon - BAJA Salmon - Batch,S,,1,each,,SUB-014053-4-001,THAW / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE",,0.7335,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.77082,0.36068,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DE],REC-014197-4-004,R,1,portions,Compound butter - Chili-Garlic Butter - master batch,S,,12,grams,,SUB-014054-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.91103,1,SCOOP,silver #110,LEVEL,,,0.02646,0.46462,0.02904,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DE],REC-014197-4-004,R,1,portions,Broccoli - S&P Broccoli FLORETS - less salt,S,,85,grams,,SUB-013822-4-001,HAND MIX,"2ND COMPARTMENT
85g broccoli florets",,,0.69966,1,SCOOP,grey,LEVEL,,,0.18739,4.28538,0.26784,PCK-00-151924-5,2nd,
FV0281A - Baja Salmon [DE],REC-014197-4-004,R,1,portions,Sauce - Cilantro Sour Cream,S,,40,grams,,SUB-013701-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g sauce Cupped

Total weight = 377g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.8912,1,CUP,Cup,,,,0.08818,1.58321,0.09895,PCK-00-151924-5,3rd,

FV0281A - Baja Salmon [DKSE],REC-014197-4-005,R,1,portions,Mexican Cauliflower Rice,S,,120,grams,,SUB-014051-4-001,OVEN,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
120g cauliflower rice
1 ea salmon
12g butter",,,0.70768,1,SCOOP,grey,NATURAL,,,0.26455,5.98132,0.37383,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,R,1,portions,Salmon - BAJA Salmon - Batch,S,,1,each,,SUB-014053-4-001,THAW / HAND MARINADE / OVEN / BLAST CHILLER,,"FISCH, SCHWEFELDIOXIDE UND SULFITE",,0.7335,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.77082,0.36068,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,R,1,portions,Compound butter - Chili-Garlic Butter - master batch,S,,12,grams,,SUB-014054-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.91103,1,SCOOP,silver #110,LEVEL,,,0.02646,0.46462,0.02904,PCK-00-151924-5,Main,
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,R,1,portions,Broccoli - S&P Broccoli FLORETS - less salt,S,,85,grams,,SUB-013822-4-001,HAND MIX,"2ND COMPARTMENT
85g broccoli florets",,,0.69966,1,SCOOP,grey,LEVEL,,,0.18739,4.28538,0.26784,PCK-00-151924-5,2nd,
FV0281A - Baja Salmon [DKSE],REC-014197-4-005,R,1,portions,Sauce - Cilantro Sour Cream,S,,40,grams,,SUB-013701-4-001,IMMERSION BLENDER / CUPPING,"3RD COMPARTMENT
40g sauce Cupped

Total weight = 377g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.8912,1,CUP,Cup,,,,0.08818,1.58321,0.09895,PCK-00-151924-5,3rd,

FV0322A - Sour Cream & Chive Chicken [BNL],REC-014219-4-001,R,1,portions,Sour Cream and Chive Mashed Yukons (more salt),S,,110,grams,,SUB-014217-4-001,PLANETARY MIXER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
Next to each other: 
1) 110g sour cream and chive mash
2) 60g broccoli
1 pc Chicken

2ND COMPARTMENT
110g green beans
butter (10g)
",MILCH (EINSCHLIESSLICH LAKTOSE),,0.95705,1,SCOOP,grey,LEVEL,,,0.24251,4.05425,0.25339,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [BNL],REC-014219-4-001,R,1,portions,Broccoli - Roasted S&P,S,,60,grams,,SUB-016200-4-001,OVEN / BLAST CHILLER,,,,0.7425,60,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.13228,2.85043,0.17815,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [BNL],REC-014219-4-001,R,1,portions,Grilled Chicken Breast Marinade #4 - Garlic Herb (EACH),S,,1,each,,SUB-014216-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.71642,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.23288,0.26455,5.90839,0.36927,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [BNL],REC-014219-4-001,R,1,portions,S&P Roasted Green Beans 1,S,,110,grams,,SUB-014184-4-001,OVEN / BLAST CHILLER,,,,0.62123,110,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.24251,6.24586,0.39037,PCK-00-151923-5,2nd,
FV0322A - Sour Cream & Chive Chicken [BNL],REC-014219-4-001,R,1,portions,Chive-Garlic Butter,S,,10,grams,,SUB-014218-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9246,1,SCOOP,silver #110,LEVEL,,,0.02205,0.38151,0.02384,PCK-00-151923-5,2nd,

FV0322A - Sour Cream & Chive Chicken [DE],REC-014219-4-003,R,1,portions,Sour Cream and Chive Mashed Yukons (more salt),S,,110,grams,,SUB-014217-4-001,PLANETARY MIXER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
Next to each other: 
1) 110g sour cream and chive mash
2) 60g broccoli
1 pc Chicken


",MILCH (EINSCHLIESSLICH LAKTOSE),,0.95705,1,SCOOP,grey,LEVEL,,,0.24251,4.05425,0.25339,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DE],REC-014219-4-003,R,1,portions,Broccoli - Roasted S&P,S,,60,grams,,SUB-016200-4-001,OVEN / BLAST CHILLER,,,,0.7425,60,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.13228,2.85043,0.17815,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DE],REC-014219-4-003,R,1,portions,Grilled Chicken Breast Marinade #4 - Garlic Herb (EACH),S,,1,each,,SUB-014216-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.71642,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.23288,0.26455,5.90839,0.36927,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DE],REC-014219-4-003,R,1,portions,S&P Roasted Green Beans 1,S,,110,grams,,SUB-014184-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
110g green beans
butter (10g)

410g net weight",,,0.62123,110,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.24251,6.24586,0.39037,PCK-00-151923-5,2nd,
FV0322A - Sour Cream & Chive Chicken [DE],REC-014219-4-003,R,1,portions,Chive-Garlic Butter,S,,10,grams,,SUB-014218-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9246,10,SCOOP,silver #110,LEVEL,,,0.02205,0.38151,0.02384,PCK-00-151923-5,2nd,

FV0322A - Sour Cream & Chive Chicken [DKSE],REC-014219-4-002,R,1,portions,Sour Cream and Chive Mashed Yukons (more salt),S,,110,grams,,SUB-014217-4-001,PLANETARY MIXER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment
MAIN COMPARTMENT
Next to each other: 
1) 110g sour cream and chive mash
2) 60g broccoli
1 pc Chicken

2ND COMPARTMENT
110g green beans
butter (10g)
",MILCH (EINSCHLIESSLICH LAKTOSE),,0.95705,1,SCOOP,grey,LEVEL,,,0.24251,4.05425,0.25339,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DKSE],REC-014219-4-002,R,1,portions,Broccoli - Roasted S&P,S,,60,grams,,SUB-016200-4-001,OVEN / BLAST CHILLER,,,,0.7425,60,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.13228,2.85043,0.17815,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DKSE],REC-014219-4-002,R,1,portions,Grilled Chicken Breast Marinade #4 - Garlic Herb (EACH),S,,1,each,,SUB-014216-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.71642,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.23288,0.26455,5.90839,0.36927,PCK-00-151923-5,Main,
FV0322A - Sour Cream & Chive Chicken [DKSE],REC-014219-4-002,R,1,portions,S&P Roasted Green Beans 1,S,,110,grams,,SUB-014184-4-001,OVEN / BLAST CHILLER,,,,0.62123,110,HAND_PORTIONED,Hand Portioned,BY_TRAY,,,0.24251,6.24586,0.39037,PCK-00-151923-5,2nd,
FV0322A - Sour Cream & Chive Chicken [DKSE],REC-014219-4-002,R,1,portions,Chive-Garlic Butter,S,,10,grams,,SUB-014218-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.9246,1,SCOOP,silver #110,LEVEL,,,0.02205,0.38151,0.02384,PCK-00-151923-5,2nd,

FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Rice -Lemon Brown Basmati Rice with Almonds + Dates,S,,100,grams,,SUB-033955-4-001,PLANETARY MIXER,"*** PLATING INSTRUCTIONS ***

Main Compartment

Rice on bottom - 100g
Roasted zucchini - 70g
Chicken breast - 1 EA

","MANDELN, SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE",,0.85875,,,,,,,0.22046,4.10762,0.25673,PCK-00-151924-5,Main,
FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Zucchini - Garlic Roasted Zucchini,S,,70,grams,,SUB-013632-4-001,OVEN / BLAST CHILLER,,,,0.6565,,,,,,,0.15432,3.76111,0.23507,PCK-00-151924-5,Main,
FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Chicken breast - Tunisian Spiced Chicken Batch,S,,1,each,,SUB-013746-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.71856,,,,,,4.23288,0.26455,5.89076,0.36817,PCK-00-151924-5,Main,
FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Mixed peppers - Roasted Peppers & Red Onions - Tagine Spiced,S,,45,grams,,SUB-013648-4-001,OVEN / BLAST CHILLER,"Second Compartment

Carrots - 45g
Peppers/Onions - 45g
",SCHWEFELDIOXIDE UND SULFITE,,0.84158,,,,,,,0.09921,1.88612,0.11788,PCK-00-151924-5,2nd,
FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Carrots - Tagine Spiced,S,,45,grams,,SUB-013747-4-001,OVEN / BLAST CHILLER,,,,0.73831,,,,,,,0.09921,2.14995,0.13437,PCK-00-151924-5,2nd,
FV0332A - [BNL] North African style chicken fillet,REC-013748-4-002,R,1,portions,Sauce - Chermoula Sauce,S,,40,grams,,SUB-013645-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"Third Compartment

cup of sauce - 40g

NET WEIGHT: 420g",SCHWEFELDIOXIDE UND SULFITE,,0.99183,,,,,,,0.08818,1.42258,0.08891,PCK-00-151924-5,3rd,

